timestamp,datetime_utc,datetime_bj,action,price,size,position_before,position_after,equity,pnl,reason,ema_fast,ema_slow,gap_bps,signal
1766169360.489822,2025-12-19 18:36:00,2025-12-20 02:36:00,BarData,124.107,0,0.0,0.0,193.084295,0.0,❌ 震荡 (Gap 7.5 < 10),124.107,124.200,7.5,0
1766169420.1056113,2025-12-19 18:37:00,2025-12-20 02:37:00,BarData,123.976,0,0.0,0.0,193.084295,0.0,✅ 触发交易,123.976,124.193,17.5,-1
1766169423.9836817,2025-12-19 18:37:03,2025-12-20 02:37:03,Strategy_Open,123.976,1.0,0,0.0,193.084295,0.0,Strategy_Signal,123.976,124.193,17.5,-1
1766169480.4803684,2025-12-19 18:38:00,2025-12-20 02:38:00,BarData,124.0,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.000,124.187,15.0,-1
1766169484.3397324,2025-12-19 18:38:04,2025-12-20 02:38:04,Strategy_Open,124.0,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.000,124.187,15.0,-1
1766169540.1679118,2025-12-19 18:39:00,2025-12-20 02:39:00,BarData,124.046,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.046,124.182,11.0,-1
1766169544.0343838,2025-12-19 18:39:04,2025-12-20 02:39:04,Strategy_Open,124.046,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.046,124.182,11.0,-1
1766169600.2655077,2025-12-19 18:40:00,2025-12-20 02:40:00,BarData,124.01,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.010,124.176,13.4,-1
1766169604.1171982,2025-12-19 18:40:04,2025-12-20 02:40:04,Strategy_Open,124.01,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.010,124.176,13.4,-1
1766169660.3206496,2025-12-19 18:41:00,2025-12-20 02:41:00,BarData,123.951,0,0.0,0.0,193.084295,0.0,✅ 触发交易,123.951,124.169,17.6,-1
1766169664.1991446,2025-12-19 18:41:04,2025-12-20 02:41:04,Strategy_Open,123.951,1.0,0,0.0,193.084295,0.0,Strategy_Signal,123.951,124.169,17.6,-1
1766169722.2713888,2025-12-19 18:42:02,2025-12-20 02:42:02,BarData,123.956,0,0.0,0.0,193.084295,0.0,✅ 触发交易,123.956,124.162,16.6,-1
1766169726.1465225,2025-12-19 18:42:06,2025-12-20 02:42:06,Strategy_Open,123.956,1.0,0,0.0,193.084295,0.0,Strategy_Signal,123.956,124.162,16.6,-1
1766169780.3973114,2025-12-19 18:43:00,2025-12-20 02:43:00,BarData,124.049,0,0.0,0.0,193.084295,0.0,❌ 震荡 (Gap 8.8 < 10),124.049,124.158,8.8,0
1766169840.5199585,2025-12-19 18:44:00,2025-12-20 02:44:00,BarData,123.834,0,0.0,0.0,193.084295,0.0,✅ 触发交易,123.834,124.148,25.3,-1
1766169844.4464054,2025-12-19 18:44:04,2025-12-20 02:44:04,Strategy_Open,123.834,1.0,0,0.0,193.084295,0.0,Strategy_Signal,123.834,124.148,25.3,-1
1766169902.3866212,2025-12-19 18:45:02,2025-12-20 02:45:02,BarData,123.934,0,0.0,0.0,193.084295,0.0,✅ 触发交易,123.934,124.141,16.7,-1
1766169906.2549405,2025-12-19 18:45:06,2025-12-20 02:45:06,Strategy_Open,123.934,1.0,0,0.0,193.084295,0.0,Strategy_Signal,123.934,124.141,16.7,-1
1766169960.329563,2025-12-19 18:46:00,2025-12-20 02:46:00,BarData,123.92,0,0.0,0.0,193.084295,0.0,✅ 触发交易,123.920,124.133,17.2,-1
1766169964.2286222,2025-12-19 18:46:04,2025-12-20 02:46:04,Strategy_Open,123.92,1.0,0,0.0,193.084295,0.0,Strategy_Signal,123.920,124.133,17.2,-1
1766170020.91071,2025-12-19 18:47:00,2025-12-20 02:47:00,BarData,123.925,0,0.0,0.0,193.084295,0.0,✅ 触发交易,123.925,124.127,16.3,-1
1766170024.7753117,2025-12-19 18:47:04,2025-12-20 02:47:04,Strategy_Open,123.925,1.0,0,0.0,193.084295,0.0,Strategy_Signal,123.925,124.127,16.3,-1
1766170080.3864396,2025-12-19 18:48:00,2025-12-20 02:48:00,BarData,124.028,0,0.0,0.0,193.084295,0.0,❌ 震荡 (Gap 7.7 < 10),124.028,124.123,7.7,0
1766170140.6304991,2025-12-19 18:49:00,2025-12-20 02:49:00,BarData,124.095,0,0.0,0.0,193.084295,0.0,❌ 震荡 (Gap 2.2 < 10),124.095,124.122,2.2,0
1766170200.339801,2025-12-19 18:50:00,2025-12-20 02:50:00,BarData,123.989,0,0.0,0.0,193.084295,0.0,✅ 触发交易,123.989,124.118,10.4,-1
1766170204.319761,2025-12-19 18:50:04,2025-12-20 02:50:04,Strategy_Open,123.989,1.0,0,0.0,193.084295,0.0,Strategy_Signal,123.989,124.118,10.4,-1
1766170262.3999445,2025-12-19 18:51:02,2025-12-20 02:51:02,BarData,124.231,0,0.0,0.0,193.084295,0.0,❌ 震荡 (Gap 8.8 < 10),124.231,124.122,8.8,0
1766170320.5468905,2025-12-19 18:52:00,2025-12-20 02:52:00,BarData,124.357,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.357,124.129,18.3,1
1766170324.4278026,2025-12-19 18:52:04,2025-12-20 02:52:04,Strategy_Open,124.357,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.357,124.129,18.3,1
1766170380.416493,2025-12-19 18:53:00,2025-12-20 02:53:00,BarData,124.4,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.400,124.138,21.0,1
1766170384.278941,2025-12-19 18:53:04,2025-12-20 02:53:04,Strategy_Open,124.4,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.400,124.138,21.0,1
1766170440.1351323,2025-12-19 18:54:00,2025-12-20 02:54:00,BarData,124.701,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.701,124.157,43.6,1
1766170443.9955049,2025-12-19 18:54:03,2025-12-20 02:54:03,Strategy_Open,124.701,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.701,124.157,43.6,1
1766170501.709195,2025-12-19 18:55:01,2025-12-20 02:55:01,BarData,124.989,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.989,124.184,64.4,1
1766170505.5771074,2025-12-19 18:55:05,2025-12-20 02:55:05,Strategy_Open,124.989,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.989,124.184,64.4,1
1766170560.3409686,2025-12-19 18:56:00,2025-12-20 02:56:00,BarData,124.915,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.915,124.208,56.6,1
1766170564.3312733,2025-12-19 18:56:04,2025-12-20 02:56:04,Strategy_Open,124.915,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.915,124.208,56.6,1
1766170620.835814,2025-12-19 18:57:00,2025-12-20 02:57:00,BarData,124.898,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.898,124.231,53.4,1
1766170624.6879966,2025-12-19 18:57:04,2025-12-20 02:57:04,Strategy_Open,124.898,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.898,124.231,53.4,1
1766170680.7904437,2025-12-19 18:58:00,2025-12-20 02:58:00,BarData,124.865,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.865,124.251,49.1,1
1766170684.665345,2025-12-19 18:58:04,2025-12-20 02:58:04,Strategy_Open,124.865,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.865,124.251,49.1,1
1766170740.8856738,2025-12-19 18:59:00,2025-12-20 02:59:00,BarData,124.745,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.745,124.268,38.3,1
1766170744.7296398,2025-12-19 18:59:04,2025-12-20 02:59:04,Strategy_Open,124.745,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.745,124.268,38.3,1
1766170800.7109375,2025-12-19 19:00:00,2025-12-20 03:00:00,BarData,124.666,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.666,124.281,30.9,1
1766170804.71085,2025-12-19 19:00:04,2025-12-20 03:00:04,Strategy_Open,124.666,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.666,124.281,30.9,1
1766170862.2942734,2025-12-19 19:01:02,2025-12-20 03:01:02,BarData,124.762,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.762,124.296,37.3,1
1766170866.1844225,2025-12-19 19:01:06,2025-12-20 03:01:06,Strategy_Open,124.762,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.762,124.296,37.3,1
1766170922.3983762,2025-12-19 19:02:02,2025-12-20 03:02:02,BarData,124.909,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.909,124.317,47.4,1
1766170926.2816193,2025-12-19 19:02:06,2025-12-20 03:02:06,Strategy_Open,124.909,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.909,124.317,47.4,1
1766170980.1580856,2025-12-19 19:03:00,2025-12-20 03:03:00,BarData,124.831,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.831,124.333,39.9,1
1766170984.012942,2025-12-19 19:03:04,2025-12-20 03:03:04,Strategy_Open,124.831,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.831,124.333,39.9,1
1766171040.6206126,2025-12-19 19:04:00,2025-12-20 03:04:00,BarData,124.847,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.847,124.350,39.8,1
1766171044.4807348,2025-12-19 19:04:04,2025-12-20 03:04:04,Strategy_Open,124.847,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.847,124.350,39.8,1
