TF,Fast,Slow,Band,TP,SL,ROE,Trades,WinRate
5min,3,26,30,0.02,0.03,2.735499999999874,109,65.13761467889908
15min,6,50,50,0.02,0.02,2.734999999999957,73,61.64383561643836
15min,9,26,50,0.02,0.02,2.733499999999964,51,66.66666666666666
5min,9,15,10,0.01,0.03,2.7330000000000467,135,79.25925925925927
15min,9,15,10,0.02,0.01,2.7305000000000064,72,50.0
15min,9,20,30,0.02,0.02,2.7304999999999637,59,64.40677966101694
5min,12,26,50,0.05,0.02,2.7304999999999637,36,44.44444444444444
5min,9,20,20,0.01,0.03,2.730000000000018,123,79.67479674796748
5min,3,15,10,0.03,0.03,2.729499999999959,97,55.670103092783506
15min,3,10,30,0.02,0.01,2.727499999999978,62,53.2258064516129
15min,12,50,50,0.02,0.02,2.7274999999999636,67,62.68656716417911
1min,3,60,20,0.05,0.02,2.726500000000044,150,32.0
15min,12,20,10,0.02,0.02,2.724499999999921,75,61.33333333333333
15min,9,20,50,0.03,0.03,2.722999999999999,35,65.71428571428571
0.5min,3,10,20,0.05,0.02,2.722499999999968,43,39.53488372093023
15min,3,20,50,0.02,0.02,2.719499999999954,59,64.40677966101694
5min,3,26,10,0.02,0.03,2.719499999999883,129,64.34108527131784
15min,6,10,30,0.02,0.01,2.711500000000001,38,65.78947368421053
0.5min,3,15,20,0.05,0.01,2.708999999999989,101,23.762376237623762
15min,3,50,50,0.02,0.01,2.707999999999984,83,48.19277108433735
5min,6,26,50,0.03,0.03,2.70799999999997,62,58.06451612903226
15min,12,26,10,0.02,0.02,2.707499999999939,79,60.75949367088608
15min,6,15,10,0.02,0.01,2.703000000000003,74,50.0
5min,9,60,50,0.03,0.02,2.7004999999998915,103,46.601941747572816
5min,6,60,30,0.02,0.01,2.700000000000074,184,40.76086956521739
0.5min,12,60,10,0.02,0.02,2.69750000000019,305,51.47540983606558
0.5min,3,50,10,0.03,0.02,2.6935000000000002,270,42.22222222222222
15min,3,15,30,0.02,0.02,2.6934999999999434,63,63.49206349206349
15min,3,50,10,0.02,0.01,2.6914999999999623,97,46.391752577319586
15min,3,10,30,0.02,0.02,2.689999999999941,61,63.934426229508205
5min,12,26,50,0.05,0.01,2.6884999999999906,42,33.33333333333333
15min,6,26,10,0.02,0.02,2.688499999999962,79,60.75949367088608
15min,6,60,50,0.02,0.02,2.686999999999955,79,60.75949367088608
5min,12,20,50,0.05,0.03,2.686499999999981,17,64.70588235294117
0.5min,3,60,20,0.05,0.02,2.6864999999998815,159,32.075471698113205
1min,12,60,20,0.02,0.03,2.684500000000014,197,62.43654822335025
15min,3,26,50,0.02,0.02,2.683999999999955,63,63.49206349206349
15min,12,60,30,0.03,0.01,2.6825000000000045,85,36.470588235294116
1min,3,50,10,0.05,0.01,2.682000000000073,257,20.233463035019454
5min,6,15,10,0.02,0.02,2.6814999999999714,154,55.1948051948052
5min,3,26,20,0.05,0.02,2.6814999999999145,88,35.22727272727273
15min,9,20,50,0.02,0.01,2.677999999999983,43,60.46511627906976
1min,6,26,10,0.05,0.02,2.6770000000000493,149,32.21476510067114
15min,3,26,30,0.02,0.02,2.676999999999964,73,61.64383561643836
5min,6,60,20,0.03,0.03,2.675999999999945,96,55.208333333333336
0.5min,3,15,20,0.02,0.02,2.675500000000042,114,55.26315789473685
15min,6,10,20,0.02,0.01,2.6754999999999853,49,57.14285714285714
15min,3,10,10,0.02,0.01,2.674999999999983,74,50.0
5min,3,50,20,0.05,0.02,2.674999999999926,92,34.78260869565217
15min,3,20,50,0.02,0.01,2.6729999999999734,60,53.333333333333336
5min,3,50,30,0.05,0.02,2.668499999999952,85,35.294117647058826
15min,3,20,10,0.02,0.01,2.666499999999985,80,48.75
5min,12,50,20,0.01,0.03,2.6609999999999587,162,77.77777777777779
5min,9,20,30,0.05,0.02,2.658999999999935,54,38.88888888888889
5min,6,60,20,0.02,0.01,2.658500000000089,193,40.41450777202073
5min,12,26,30,0.02,0.01,2.6574999999999562,105,45.714285714285715
15min,3,20,30,0.02,0.02,2.6539999999999537,67,62.68656716417911
5min,3,20,30,0.03,0.03,2.649999999999963,80,56.25
0.5min,12,60,10,0.05,0.02,2.6464999999999748,167,31.736526946107784
15min,6,20,30,0.01,0.03,2.645000000000053,65,84.61538461538461
15min,12,60,10,0.02,0.02,2.644499999999951,95,58.94736842105262
1min,12,60,30,0.03,0.02,2.6425000000000267,129,44.96124031007752
15min,3,26,30,0.02,0.01,2.6424999999999983,75,49.333333333333336
15min,9,26,50,0.02,0.01,2.642499999999984,52,55.769230769230774
0.5min,3,50,20,0.03,0.02,2.641500000000036,204,43.13725490196079
5min,12,20,50,0.05,0.01,2.6404999999999745,21,47.61904761904761
15min,12,20,30,0.03,0.02,2.640499999999946,46,54.347826086956516
15min,3,20,10,0.02,0.02,2.63449999999996,77,61.038961038961034
5min,3,26,50,0.02,0.03,2.6319999999999197,81,66.66666666666666
5min,3,26,20,0.01,0.03,2.6319999999999197,150,78.0
15min,12,15,10,0.02,0.01,2.630999999999986,52,55.769230769230774
15min,6,15,20,0.01,0.03,2.6300000000000665,65,84.61538461538461
5min,9,15,30,0.05,0.01,2.6295000000000073,32,37.5
15min,3,60,30,0.02,0.01,2.6264999999999787,92,46.73913043478261
0.5min,6,15,20,0.02,0.02,2.6259999999999764,58,60.3448275862069
1min,12,50,10,0.03,0.02,2.625000000000057,224,42.857142857142854
1min,3,50,10,0.03,0.03,2.623999999999924,205,52.19512195121951
5min,9,20,30,0.03,0.03,2.622499999999974,57,59.64912280701754
0.5min,12,50,10,0.03,0.02,2.618499999999969,225,42.66666666666667
15min,3,15,20,0.02,0.02,2.6179999999999666,71,61.97183098591549
15min,12,15,10,0.02,0.02,2.617499999999964,52,65.38461538461539
0.5min,3,15,30,0.05,0.02,2.6114999999999498,40,40.0
5min,6,20,20,0.02,0.02,2.6109999999999616,137,55.47445255474452
5min,12,26,10,0.01,0.03,2.6084999999999923,165,77.57575757575758
15min,3,15,50,0.02,0.01,2.608499999999978,55,54.54545454545454
5min,12,60,20,0.01,0.03,2.60649999999994,170,77.64705882352942
5min,12,26,20,0.01,0.03,2.604500000000016,140,78.57142857142857
15min,3,50,50,0.02,0.02,2.6039999999999424,79,60.75949367088608
5min,3,20,10,0.05,0.02,2.603999999999914,99,34.34343434343434
5min,9,26,30,0.02,0.02,2.6029999999999376,122,55.73770491803278
0.5min,3,20,30,0.02,0.02,2.6025000000000205,75,57.333333333333336
5min,12,50,30,0.01,0.03,2.5934999999999917,147,78.2312925170068
15min,3,60,50,0.02,0.02,2.593499999999935,83,60.24096385542169
15min,12,20,20,0.02,0.02,2.5929999999999467,58,63.793103448275865
5min,9,26,30,0.02,0.01,2.592000000000013,143,41.95804195804196
15min,3,50,20,0.02,0.02,2.5914999999999537,87,59.77011494252874
5min,6,26,50,0.02,0.03,2.5899999999999324,78,66.66666666666666
0.5min,3,10,20,0.05,0.03,2.589500000000001,39,46.15384615384615
1min,9,50,10,0.02,0.02,2.5889999999999986,308,52.27272727272727
15min,9,60,50,0.03,0.02,2.5879999999999512,69,49.275362318840585
15min,9,15,30,0.03,0.02,2.586999999999975,41,56.09756097560976
1min,9,60,30,0.03,0.03,2.5864999999999867,111,54.054054054054056
1min,9,50,10,0.03,0.02,2.585000000000079,231,42.857142857142854
5min,6,15,20,0.02,0.02,2.583999999999932,113,56.63716814159292
0.5min,6,50,20,0.05,0.03,2.582500000000067,114,40.35087719298245
15min,12,60,30,0.02,0.01,2.5794999999999675,87,47.12643678160919
1min,12,50,20,0.02,0.03,2.578500000000048,171,62.57309941520468
15min,3,26,10,0.02,0.01,2.570999999999998,84,47.61904761904761
5min,6,15,20,0.05,0.01,2.57000000000005,91,24.175824175824175
5min,6,60,20,0.02,0.02,2.568499999999972,160,54.37499999999999
0.5min,3,50,50,0.05,0.02,2.568000000000012,54,37.03703703703704
1min,9,60,10,0.02,0.03,2.5659999999999457,254,61.417322834645674
15min,3,15,30,0.02,0.01,2.5654999999999717,64,51.5625
15min,12,15,30,0.03,0.01,2.5630000000000024,18,72.22222222222221
15min,9,60,30,0.03,0.02,2.558999999999955,74,48.64864864864865
15min,9,15,50,0.03,0.03,2.5574999999999903,17,82.35294117647058
5min,12,15,20,0.05,0.03,2.5559999999999974,15,66.66666666666666
15min,12,26,20,0.03,0.02,2.555499999999924,67,49.25373134328358
15min,3,60,20,0.02,0.01,2.552999999999969,96,45.83333333333333
15min,12,50,30,0.03,0.01,2.552499999999995,80,36.25
5min,6,20,50,0.03,0.03,2.5509999999999735,39,64.1025641025641
15min,9,50,20,0.02,0.02,2.5484999999999474,82,59.756097560975604
0.5min,6,50,30,0.02,0.02,2.547500000000042,132,53.78787878787878
15min,9,10,10,0.03,0.03,2.5450000000000017,15,86.66666666666667
15min,12,15,20,0.03,0.03,2.5444999999999993,21,76.19047619047619
15min,3,50,20,0.02,0.01,2.5439999999999685,93,46.236559139784944
5min,6,15,10,0.01,0.03,2.5420000000000016,158,77.84810126582279
5min,9,26,20,0.01,0.03,2.5415000000000134,146,78.08219178082192
5min,3,60,30,0.05,0.01,2.540500000000023,114,22.807017543859647
0.5min,12,60,20,0.05,0.01,2.53950000000016,186,20.43010752688172
1min,12,60,10,0.05,0.01,2.539500000000146,269,20.074349442379184
15min,3,60,50,0.02,0.01,2.534499999999966,87,47.12643678160919
15min,12,60,50,0.02,0.02,2.5344999999999516,70,61.42857142857143
5min,12,15,10,0.03,0.03,2.533499999999961,47,61.702127659574465
1min,12,60,10,0.03,0.02,2.533000000000058,231,42.857142857142854
0.5min,6,10,10,0.05,0.02,2.532999999999973,41,39.02439024390244
15min,12,20,50,0.03,0.02,2.53149999999998,21,71.42857142857143
15min,12,60,20,0.02,0.02,2.530499999999961,90,58.88888888888889
1min,6,50,20,0.03,0.03,2.526500000000098,156,52.56410256410257
5min,6,26,30,0.02,0.02,2.5229999999999535,132,55.3030303030303
1min,9,60,20,0.02,0.03,2.52200000000002,204,61.76470588235294
5min,9,20,30,0.02,0.03,2.5219999999999345,72,68.05555555555556
5min,9,26,50,0.02,0.02,2.5219999999999203,78,60.256410256410255
15min,6,20,20,0.01,0.03,2.520000000000067,71,83.09859154929578
0.5min,12,60,20,0.02,0.03,2.518500000000074,172,61.627906976744185
5min,9,20,20,0.03,0.02,2.518499999999918,99,46.464646464646464
15min,3,26,50,0.02,0.01,2.517499999999984,65,50.76923076923077
15min,6,26,20,0.01,0.03,2.5165000000000646,75,82.66666666666667
15min,3,10,20,0.02,0.02,2.516499999999951,66,62.121212121212125
15min,3,26,20,0.02,0.01,2.515999999999991,82,47.5609756097561
5min,3,20,20,0.05,0.02,2.514499999999927,86,34.883720930232556
5min,3,20,10,0.02,0.03,2.5129999999999058,130,63.84615384615384
5min,9,26,30,0.03,0.01,2.5120000000000147,120,33.33333333333333
5min,9,20,20,0.03,0.01,2.509500000000017,120,33.33333333333333
15min,12,15,20,0.02,0.03,2.5094999999999743,24,87.5
15min,12,50,10,0.02,0.02,2.5089999999999435,90,58.88888888888889
0.5min,6,60,30,0.03,0.03,2.508000000000038,109,53.21100917431193
5min,9,26,10,0.01,0.03,2.505000000000024,168,77.38095238095238
0.5min,3,15,30,0.02,0.02,2.500499999999988,60,58.333333333333336
5min,3,26,10,0.03,0.03,2.4999999999999716,96,55.208333333333336
1min,3,60,10,0.05,0.01,2.4975000000001017,270,20.0
5min,3,15,20,0.05,0.01,2.492499999999964,103,23.300970873786408
1min,9,50,30,0.03,0.02,2.492000000000047,124,45.16129032258064
5min,12,60,10,0.01,0.03,2.4919999999999902,182,76.92307692307693
5min,12,20,30,0.05,0.02,2.491999999999976,38,42.10526315789473
15min,3,26,10,0.02,0.02,2.4869999999999663,80,60.0
15min,3,26,20,0.02,0.02,2.484999999999957,78,60.256410256410255
15min,3,20,20,0.02,0.02,2.4819999999999567,74,60.810810810810814
15min,3,50,30,0.02,0.01,2.4809999999999803,91,46.15384615384615
15min,9,60,50,0.02,0.01,2.480499999999978,78,47.43589743589743
1min,9,50,30,0.05,0.02,2.478500000000082,91,34.065934065934066
1min,3,60,50,0.05,0.03,2.4749999999999943,68,42.64705882352941
15min,3,15,10,0.02,0.02,2.4744999999999635,74,60.810810810810814
5min,12,50,10,0.01,0.02,2.469499999999968,202,69.3069306930693
5min,6,26,20,0.03,0.01,2.467000000000027,144,31.944444444444443
15min,12,15,20,0.03,0.02,2.4669999999999845,24,66.66666666666666
5min,3,20,10,0.03,0.03,2.4659999999999513,98,55.10204081632652
5min,3,60,30,0.02,0.03,2.465499999999892,119,63.86554621848739
0.5min,6,26,30,0.03,0.02,2.4650000000000176,54,50.0
1min,3,50,30,0.05,0.03,2.461000000000084,97,41.23711340206185
15min,3,50,30,0.02,0.02,2.4589999999999606,86,59.30232558139535
5min,6,50,20,0.01,0.03,2.458500000000001,164,77.4390243902439
5min,12,20,20,0.03,0.02,2.4584999999999297,76,48.68421052631579
0.5min,6,60,10,0.05,0.01,2.458000000000098,277,19.494584837545126
5min,6,26,20,0.01,0.03,2.4549999999999983,153,77.77777777777779
5min,6,15,10,0.02,0.01,2.4485000000000525,183,40.43715846994536
1min,12,60,10,0.02,0.02,2.445500000000081,310,51.935483870967744
5min,3,15,20,0.05,0.02,2.440499999999929,76,35.526315789473685
1min,6,60,30,0.05,0.03,2.4395000000000095,92,41.30434782608695
15min,12,50,20,0.03,0.02,2.4389999999999503,75,48.0
15min,12,20,50,0.02,0.03,2.4384999999999764,21,90.47619047619048
15min,3,20,20,0.02,0.01,2.437999999999974,77,48.05194805194805
5min,9,26,20,0.03,0.02,2.4369999999999123,112,45.535714285714285
1min,3,50,10,0.02,0.03,2.4369999999999123,265,61.13207547169811
1min,12,60,30,0.05,0.03,2.436500000000038,73,42.465753424657535
5min,6,50,50,0.03,0.01,2.4365000000000236,126,32.53968253968254
5min,3,10,10,0.01,0.03,2.4349999999999596,145,77.93103448275862
0.5min,9,15,10,0.02,0.02,2.4330000000000496,80,56.25
5min,3,20,20,0.05,0.01,2.4329999999999785,109,22.93577981651376
1min,3,26,10,0.03,0.02,2.43299999999995,226,42.92035398230089
5min,3,15,10,0.02,0.03,2.432999999999936,127,63.77952755905512
5min,12,20,20,0.02,0.01,2.428999999999988,104,45.19230769230769
5min,6,15,30,0.03,0.03,2.427999999999983,51,58.82352941176471
15min,6,15,50,0.02,0.02,2.4274999999999665,41,68.29268292682927
15min,12,20,30,0.02,0.01,2.425499999999971,49,55.10204081632652
0.5min,6,50,30,0.03,0.02,2.4239999999999924,99,45.45454545454545
5min,6,20,30,0.02,0.01,2.423000000000016,126,42.857142857142854
5min,3,26,20,0.05,0.01,2.4214999999999947,115,22.608695652173914
0.5min,9,50,10,0.03,0.03,2.4209999999999496,193,51.813471502590666
0.5min,6,60,10,0.03,0.03,2.4205000000000325,205,51.707317073170735
5min,3,60,50,0.01,0.03,2.4199999999999022,133,78.19548872180451
5min,3,20,30,0.02,0.03,2.419999999999874,102,64.70588235294117
1min,6,60,20,0.02,0.02,2.4165000000000987,261,52.490421455938694
5min,6,20,50,0.05,0.01,2.4154999999999944,46,30.434782608695656
1min,3,50,10,0.03,0.02,2.4144999999999186,250,42.4
15min,6,10,10,0.01,0.03,2.41350000000007,66,83.33333333333334
1min,3,26,30,0.05,0.03,2.409499999999966,66,42.42424242424242
15min,6,15,30,0.01,0.03,2.4090000000000487,58,84.48275862068965
0.5min,3,50,10,0.02,0.02,2.4070000000000533,354,50.847457627118644
5min,12,60,20,0.01,0.02,2.4039999999999253,197,69.54314720812182
0.5min,6,26,30,0.02,0.02,2.402500000000032,68,57.35294117647059
5min,12,50,20,0.01,0.02,2.402499999999961,187,69.5187165775401
1min,6,26,20,0.05,0.02,2.401500000000098,98,33.6734693877551
15min,3,20,30,0.02,0.01,2.4014999999999844,69,49.275362318840585
15min,12,15,30,0.03,0.02,2.4004999999999797,17,76.47058823529412
1min,3,15,30,0.05,0.03,2.3965000000000174,39,46.15384615384615
0.5min,6,26,30,0.05,0.02,2.396000000000015,42,38.095238095238095
5min,6,50,50,0.01,0.03,2.3940000000000197,130,78.46153846153847
1min,3,60,10,0.02,0.03,2.3924999999999557,272,61.029411764705884
5min,3,50,30,0.01,0.03,2.389499999999913,147,77.55102040816327
0.5min,9,60,10,0.03,0.03,2.3884999999999934,199,51.75879396984925
15min,12,50,30,0.02,0.01,2.3864999999999554,82,46.34146341463415
1min,9,50,10,0.02,0.03,2.380499999999927,248,61.29032258064516
1min,12,26,10,0.05,0.02,2.380000000000095,122,32.78688524590164
0.5min,9,60,20,0.02,0.03,2.3780000000000143,189,61.37566137566137
15min,6,10,30,0.02,0.02,2.3764999999999787,38,71.05263157894737
5min,6,20,20,0.02,0.01,2.3750000000000284,160,41.25
0.5min,3,60,10,0.05,0.01,2.3729999999999905,312,19.230769230769234
5min,3,60,10,0.02,0.03,2.3729999999998626,141,63.12056737588653
0.5min,6,10,10,0.02,0.03,2.370999999999981,61,65.57377049180327
5min,12,15,20,0.05,0.01,2.3684999999999974,19,47.368421052631575
15min,3,10,50,0.02,0.02,2.3679999999999524,35,71.42857142857143
15min,9,20,50,0.03,0.02,2.365499999999969,40,55.00000000000001
5min,9,20,50,0.05,0.02,2.359999999999971,25,48.0
0.5min,3,10,20,0.03,0.02,2.3569999999999993,56,50.0
1min,9,60,30,0.03,0.02,2.356500000000011,137,44.52554744525548
0.5min,12,50,10,0.05,0.01,2.3525000000002336,233,19.742489270386265
5min,12,20,20,0.03,0.01,2.3514999999999873,90,35.55555555555556
15min,9,15,50,0.02,0.01,2.3504999999999825,20,85.0
5min,9,50,30,0.03,0.02,2.3484999999998877,113,45.13274336283185
5min,6,50,30,0.01,0.03,2.345499999999987,151,77.48344370860927
5min,12,20,10,0.01,0.03,2.3440000000000083,148,77.7027027027027
5min,9,26,30,0.01,0.03,2.34350000000002,119,78.99159663865547
5min,3,26,30,0.05,0.01,2.3434999999999917,105,22.857142857142858
15min,6,26,50,0.01,0.03,2.343000000000046,61,83.60655737704919
5min,3,60,10,0.05,0.01,2.340999999999994,133,21.804511278195488
5min,9,15,30,0.03,0.03,2.3404999999999916,32,65.625
5min,6,60,50,0.01,0.03,2.3370000000000175,137,78.1021897810219
5min,3,50,20,0.05,0.01,2.3370000000000175,116,22.413793103448278
0.5min,9,50,10,0.05,0.01,2.335500000000053,255,19.607843137254903
0.5min,3,60,10,0.02,0.03,2.3335000000000434,301,60.13289036544851
5min,3,50,10,0.02,0.03,2.333499999999873,136,63.23529411764706
5min,12,20,30,0.03,0.03,2.3289999999999793,40,62.5
15min,12,20,50,0.03,0.03,2.328499999999991,18,77.77777777777779
15min,12,26,20,0.02,0.02,2.3229999999999364,72,59.72222222222222
5min,9,50,50,0.01,0.03,2.316500000000005,128,78.125
15min,3,15,20,0.02,0.01,2.3159999999999883,73,47.94520547945205
5min,6,60,10,0.03,0.01,2.3150000000000546,173,30.63583815028902
5min,3,20,30,0.05,0.02,2.313499999999962,74,35.13513513513514
5min,3,26,10,0.01,0.03,2.3119999999999266,164,76.82926829268293
1min,3,60,10,0.02,0.02,2.3115000000000094,331,51.66163141993958
15min,3,26,50,0.01,0.03,2.310000000000045,65,83.07692307692308
1min,6,60,30,0.05,0.02,2.3085000000000946,117,32.47863247863248
0.5min,6,60,10,0.02,0.02,2.3080000000001064,335,50.74626865671642
5min,9,20,10,0.01,0.03,2.3055000000000234,162,77.1604938271605
5min,6,15,50,0.03,0.03,2.3049999999999784,30,66.66666666666666
0.5min,12,60,10,0.02,0.03,2.3045000000001465,256,60.546875
1min,3,60,10,0.03,0.03,2.3034999999999286,214,51.86915887850467
15min,3,20,30,0.01,0.03,2.2995000000000374,69,82.6086956521739
5min,9,60,30,0.03,0.02,2.2989999999998787,118,44.91525423728814
1min,6,60,30,0.02,0.03,2.298500000000061,164,62.19512195121951
15min,12,26,50,0.02,0.01,2.2969999999999686,48,54.166666666666664
15min,6,10,50,0.03,0.01,2.2930000000000064,14,78.57142857142857
5min,3,15,20,0.02,0.03,2.292999999999907,109,64.22018348623854
15min,9,15,50,0.02,0.03,2.291499999999971,20,90.0
15min,3,15,50,0.02,0.02,2.290999999999954,54,62.96296296296296
5min,12,60,50,0.01,0.03,2.290499999999966,127,77.95275590551181
5min,12,60,30,0.01,0.03,2.2894999999999612,154,77.27272727272727
15min,9,15,30,0.02,0.02,2.2854999999999706,44,65.9090909090909
15min,9,50,30,0.02,0.02,2.2854999999999563,78,58.97435897435898
5min,3,20,20,0.01,0.03,2.285499999999928,146,77.3972602739726
5min,9,60,30,0.01,0.03,2.28449999999998,158,77.21518987341773
5min,3,10,20,0.05,0.01,2.282000000000025,77,24.675324675324674
15min,9,10,10,0.02,0.03,2.278999999999982,18,94.44444444444444
5min,3,15,20,0.03,0.03,2.277499999999961,83,55.42168674698795
1min,9,50,10,0.03,0.03,2.2770000000000294,185,51.891891891891895
5min,6,20,50,0.02,0.03,2.2769999999999584,49,71.42857142857143
5min,9,20,30,0.02,0.02,2.2769999999999158,86,58.139534883720934
5min,9,20,50,0.03,0.03,2.275999999999982,30,66.66666666666666
1min,6,26,20,0.05,0.03,2.274999999999963,84,41.66666666666667
15min,3,10,50,0.02,0.01,2.2739999999999725,35,62.857142857142854
0.5min,9,60,10,0.02,0.02,2.2735000000002117,313,50.798722044728436
1min,6,26,10,0.03,0.03,2.270000000000067,168,52.38095238095239
0.5min,3,10,20,0.02,0.03,2.2675000000000125,60,65.0
5min,6,15,50,0.05,0.01,2.2664999999999935,31,35.483870967741936
0.5min,6,60,30,0.03,0.02,2.265500000000017,123,43.90243902439025
5min,3,50,20,0.02,0.03,2.264999999999887,123,63.41463414634146
5min,9,60,50,0.01,0.03,2.26100000000001,131,77.86259541984732
0.5min,6,50,50,0.02,0.02,2.2594999999999885,58,58.620689655172406
1min,3,20,20,0.05,0.03,2.258500000000083,88,40.909090909090914
15min,9,26,10,0.01,0.03,2.2555000000000547,79,81.0126582278481
15min,6,20,50,0.01,0.03,2.2555000000000405,49,85.71428571428571
0.5min,3,10,10,0.05,0.03,2.255500000000012,109,40.36697247706422
1min,3,60,30,0.05,0.03,2.2545000000000783,104,40.38461538461539
0.5min,12,60,10,0.05,0.01,2.250500000000173,255,19.607843137254903
5min,9,15,20,0.05,0.01,2.2505000000000166,60,26.666666666666668
0.5min,9,60,20,0.05,0.03,2.247500000000059,104,40.38461538461539
5min,6,10,20,0.05,0.03,2.2435000000000116,33,48.484848484848484
15min,6,26,30,0.01,0.03,2.2410000000000565,71,81.69014084507043
5min,9,60,20,0.01,0.03,2.239499999999964,172,76.74418604651163
15min,9,20,20,0.01,0.03,2.2385000000000446,71,81.69014084507043
5min,9,50,20,0.01,0.03,2.234499999999997,164,76.82926829268293
