fast,slow,confirm,band_mode,atr_k,band_bps,tp_pct,sl_pct,trend_ema,cooldown,fee_bps,size,trades,freq_per_hour,total_pnl,avg_pnl,win_rate,profit_factor,mdd,sharpe
21,26,2,atr_pct,0.6,0.0,0.02,0.01,0,1,0.0,10.0,44897,10.393024556800864,-133.92899999996644,-0.0029830278192299,0.4920596030915206,0.9978309794515152,-0.0829424800846388,-0.2365272806440893
9,26,2,atr_pct,1.0,0.0,0.015,0.01,0,0,0.0,10.0,50933,11.790273732132178,-150.66499999999394,-0.0029581018200379,0.4951210413680718,0.9979535399439626,-0.0692451424757438,-0.2284157272431834
9,26,2,atr_pct,1.0,0.0,0.015,0.01,0,1,0.0,10.0,50933,11.790273732132178,-150.66499999999394,-0.0029581018200379,0.4951210413680718,0.9979535399439626,-0.0692451424757438,-0.2284157272431834
9,55,1,bps,0.0,50.0,0.015,0.015,0,0,0.0,10.0,51629,11.951387951156464,-162.7119999999499,-0.003151562106567,0.4951868136125046,0.9978551920195464,-0.0700241344861313,-0.2515811105344708
9,55,1,bps,0.0,50.0,0.015,0.015,0,1,0.0,10.0,51629,11.951387951156464,-162.7119999999499,-0.003151562106567,0.4951868136125046,0.9978551920195464,-0.0700241344861313,-0.2515811105344708
21,26,1,atr_pct,0.6,0.0,0.015,0.01,0,0,0.0,10.0,44931,10.400895078994578,-168.79999999999757,-0.0037568716476374,0.4936012997707596,0.9972736508807551,-0.0953123934914427,-0.3077058289086811
21,26,1,atr_pct,0.6,0.0,0.015,0.01,0,1,0.0,10.0,44931,10.400895078994578,-168.79999999999757,-0.0037568716476374,0.4936012997707596,0.9972736508807551,-0.0953123934914427,-0.3077058289086811
9,55,1,bps,0.0,50.0,0.015,0.015,200,0,0.0,10.0,51579,11.939813653812765,-173.0544999999458,-0.003355134841698,0.4956280656856472,0.9977143402735944,-0.0700944149907154,-0.2708316852887515
9,55,1,bps,0.0,50.0,0.015,0.015,200,1,0.0,10.0,51579,11.939813653812765,-173.0544999999458,-0.003355134841698,0.4956280656856472,0.9977143402735944,-0.0700944149907154,-0.2708316852887515
21,55,1,atr_pct,0.3,0.0,0.02,0.01,0,0,0.0,10.0,51754,11.980323694515713,-175.68800000003256,-0.0033946748077449,0.4931213046334582,0.9976902799632362,-0.1178256500601729,-0.2514077291298226
21,55,1,atr_pct,0.3,0.0,0.02,0.01,0,1,0.0,10.0,51754,11.980323694515713,-175.68800000003256,-0.0033946748077449,0.4931213046334582,0.9976902799632362,-0.1178256500601729,-0.2514077291298226
21,55,2,atr_pct,0.6,0.0,0.02,0.01,200,0,0.0,10.0,50980,11.801153571635254,-176.24099999996517,-0.0034570615927807,0.4929972538250294,0.9976145152404804,-0.072068294625106,-0.2672618841652818
21,55,2,atr_pct,0.6,0.0,0.02,0.01,200,1,0.0,10.0,50980,11.801153571635254,-176.24099999996517,-0.0034570615927807,0.4929972538250294,0.9976145152404804,-0.072068294625106,-0.2672618841652818
9,55,2,bps,0.0,50.0,0.015,0.01,0,0,0.0,10.0,50558,11.703466502054438,-182.1814999999784,-0.0036034158787922,0.4932750504371217,0.9975139637451622,-0.0998035903530156,-0.2746437169637668
9,55,2,bps,0.0,50.0,0.015,0.01,0,1,0.0,10.0,50558,11.703466502054438,-182.1814999999784,-0.0036034158787922,0.4932750504371217,0.9975139637451622,-0.0998035903530156,-0.2746437169637668
9,55,2,atr_pct,0.6,0.0,0.02,0.01,200,0,0.0,10.0,51198,11.85161750805378,-186.96599999996835,-0.0036518223368094,0.4931051994218524,0.9974908612492684,-0.0753659690689207,-0.2734048839644529
9,55,2,atr_pct,0.6,0.0,0.02,0.01,200,1,0.0,10.0,51198,11.85161750805378,-186.96599999996835,-0.0036518223368094,0.4931051994218524,0.9974908612492684,-0.0753659690689207,-0.2734048839644529
9,55,2,atr_pct,1.0,0.0,0.02,0.01,200,0,0.0,10.0,51052,11.817820559810182,-204.81399999994764,-0.0040118702499402,0.492497845334169,0.9972348686980486,-0.0824621697813435,-0.3136745394033511
9,55,2,atr_pct,1.0,0.0,0.02,0.01,200,1,0.0,10.0,51052,11.817820559810182,-204.81399999994764,-0.0040118702499402,0.492497845334169,0.9972348686980486,-0.0824621697813435,-0.3136745394033511
21,26,1,atr_pct,0.3,0.0,0.02,0.015,0,0,0.0,10.0,51480,11.916896545072245,-214.98100000000875,-0.0041760101010102,0.4924436674436674,0.997145550122814,-0.0880504920927004,-0.3480280823626573
21,26,1,atr_pct,0.3,0.0,0.02,0.015,0,1,0.0,10.0,51480,11.916896545072245,-214.98100000000875,-0.0041760101010102,0.4924436674436674,0.997145550122814,-0.0880504920927004,-0.3480280823626573
9,55,1,atr_pct,0.6,0.0,0.015,0.01,200,0,0.0,10.0,51637,11.953239838731456,-219.99999999999943,-0.0042605108739856,0.4942386273408602,0.9970950240733374,-0.1094545014749674,-0.3316296584284617
9,55,1,atr_pct,0.6,0.0,0.015,0.01,200,1,0.0,10.0,51637,11.953239838731456,-219.99999999999943,-0.0042605108739856,0.4942386273408602,0.9970950240733374,-0.1094545014749674,-0.3316296584284617
21,55,1,atr_pct,0.3,0.0,0.015,0.01,0,0,0.0,10.0,51754,11.980323694515713,-224.1160000000416,-0.0043304092437307,0.4943192796692043,0.9970535193225304,-0.1044665183737869,-0.3333846332578931
21,55,1,atr_pct,0.3,0.0,0.015,0.01,0,1,0.0,10.0,51754,11.980323694515713,-224.1160000000416,-0.0043304092437307,0.4943192796692043,0.9970535193225304,-0.1044665183737869,-0.3333846332578931
9,55,1,atr_pct,0.6,0.0,0.02,0.01,200,0,0.0,10.0,51628,11.951156465209593,-226.06199999999117,-0.0043786704888818,0.4933950569458433,0.99701619791849,-0.120565619494187,-0.3288871933997415
9,55,1,atr_pct,0.6,0.0,0.02,0.01,200,1,0.0,10.0,51628,11.951156465209593,-226.06199999999117,-0.0043786704888818,0.4933950569458433,0.99701619791849,-0.120565619494187,-0.3288871933997415
9,26,1,atr_pct,1.0,0.0,0.015,0.01,0,0,0.0,10.0,51359,11.888886745500493,-227.2574999999954,-0.0044248817149865,0.493525964290582,0.9969683029424126,-0.1286085023681288,-0.3447140458048684
9,26,1,atr_pct,1.0,0.0,0.015,0.01,0,1,0.0,10.0,51359,11.888886745500493,-227.2574999999954,-0.0044248817149865,0.493525964290582,0.9969683029424126,-0.1286085023681288,-0.3447140458048684
9,55,1,atr_pct,1.0,0.0,0.015,0.015,0,0,0.0,10.0,51741,11.97731437720635,-237.20899999997076,-0.0045845461046359,0.495564445990607,0.9968837614404692,-0.0835863039139785,-0.3839259861900984
9,55,1,atr_pct,1.0,0.0,0.015,0.015,0,1,0.0,10.0,51741,11.97731437720635,-237.20899999997076,-0.0045845461046359,0.495564445990607,0.9968837614404692,-0.0835863039139785,-0.3839259861900984
21,55,2,atr_pct,0.6,0.0,0.02,0.015,200,0,0.0,10.0,51468,11.914118713709756,-246.8930000000364,-0.0047970195072673,0.4895080438330613,0.9967231909035638,-0.095369233319398,-0.3769477127796844
21,55,2,atr_pct,0.6,0.0,0.02,0.015,200,1,0.0,10.0,51468,11.914118713709756,-246.8930000000364,-0.0047970195072673,0.4895080438330613,0.9967231909035638,-0.095369233319398,-0.3769477127796844
21,26,2,atr_pct,0.3,0.0,0.02,0.01,0,0,0.0,10.0,50519,11.694438550126351,-249.1949999999448,-0.0049326985886487,0.4921316732318533,0.996578931381968,-0.0940151892373162,-0.3739892330811788
21,26,2,atr_pct,0.3,0.0,0.02,0.01,0,1,0.0,10.0,50519,11.694438550126351,-249.1949999999448,-0.0049326985886487,0.4921316732318533,0.996578931381968,-0.0940151892373162,-0.3739892330811788
21,55,1,atr_pct,0.3,0.0,0.015,0.015,200,0,0.0,10.0,51727,11.974073573950117,-265.8689999999885,-0.0051398495949888,0.4971291588532101,0.9965035721444055,-0.0823825400814285,-0.4169925275700037
21,55,1,atr_pct,0.3,0.0,0.015,0.015,200,1,0.0,10.0,51727,11.974073573950117,-265.8689999999885,-0.0051398495949888,0.4971291588532101,0.9965035721444055,-0.0823825400814285,-0.4169925275700037
9,26,2,atr_pct,0.3,0.0,0.02,0.01,0,0,0.0,10.0,51365,11.890275661181734,-270.0489999999552,-0.0052574515720812,0.4925727635549499,0.9964011748218734,-0.0902362720858963,-0.4235272795931115
9,26,2,atr_pct,0.3,0.0,0.02,0.01,0,1,0.0,10.0,51365,11.890275661181734,-270.0489999999552,-0.0052574515720812,0.4925727635549499,0.9964011748218734,-0.0902362720858963,-0.4235272795931115
9,55,1,atr_pct,1.0,0.0,0.015,0.015,200,0,0.0,10.0,51708,11.969675340959508,-272.66399999996565,-0.0052731492225567,0.4960160903535236,0.9964135973385568,-0.0867022004607229,-0.4381460643195684
9,55,1,atr_pct,1.0,0.0,0.015,0.015,200,1,0.0,10.0,51708,11.969675340959508,-272.66399999996565,-0.0052731492225567,0.4960160903535236,0.9964135973385568,-0.0867022004607229,-0.4381460643195684
9,55,2,bps,0.0,50.0,0.015,0.01,200,0,0.0,10.0,50357,11.656937826732769,-285.68099999998464,-0.0056731139662804,0.4933772861766983,0.9960770597451496,-0.1025418487622575,-0.4301907719838967
9,55,2,bps,0.0,50.0,0.015,0.01,200,1,0.0,10.0,50357,11.656937826732769,-285.68099999998464,-0.0056731139662804,0.4933772861766983,0.9960770597451496,-0.1025418487622575,-0.4301907719838967
9,26,2,atr_pct,1.0,0.0,0.015,0.01,200,0,0.0,10.0,50575,11.707401763151294,-291.035499999994,-0.0057545328719721,0.4947899159663865,0.9960074751799852,-0.0759283801251,-0.4382230368362556
9,26,2,atr_pct,1.0,0.0,0.015,0.01,200,1,0.0,10.0,50575,11.707401763151294,-291.035499999994,-0.0057545328719721,0.4947899159663865,0.9960074751799852,-0.0759283801251,-0.4382230368362556
21,55,2,atr_pct,0.6,0.0,0.02,0.015,0,0,0.0,10.0,51554,11.934026505140915,-303.370000000038,-0.0058845094464064,0.4891182061527718,0.9959879988836164,-0.1009591509612594,-0.4670153446878969
21,55,2,atr_pct,0.6,0.0,0.02,0.015,0,1,0.0,10.0,51554,11.934026505140915,-303.370000000038,-0.0058845094464064,0.4891182061527718,0.9959879988836164,-0.1009591509612594,-0.4670153446878969
9,55,1,atr_pct,0.3,0.0,0.015,0.015,200,0,0.0,10.0,51772,11.984490441559442,-310.1269999999608,-0.0059902456926516,0.4973151510468979,0.9959328736551766,-0.0808076097384218,-0.4834411581196574
9,55,1,atr_pct,0.3,0.0,0.015,0.015,200,1,0.0,10.0,51772,11.984490441559442,-310.1269999999608,-0.0059902456926516,0.4973151510468979,0.9959328736551766,-0.0808076097384218,-0.4834411581196574
9,26,1,atr_pct,1.0,0.0,0.02,0.015,0,0,0.0,10.0,51649,11.956017670093944,-312.68249999993515,-0.006053989428642,0.4935816763151271,0.9958765269712888,-0.0738792638600389,-0.4668287024802324
9,26,1,atr_pct,1.0,0.0,0.02,0.015,0,1,0.0,10.0,51649,11.956017670093944,-312.68249999993515,-0.006053989428642,0.4935816763151271,0.9958765269712888,-0.0738792638600389,-0.4668287024802324
9,55,1,atr_pct,1.0,0.0,0.02,0.01,0,0,0.0,10.0,51626,11.950693493315844,-315.7600000000508,-0.0061162979893861,0.492503777166544,0.9958362288702718,-0.1073062259821285,-0.4842031350090822
9,55,1,atr_pct,1.0,0.0,0.02,0.01,0,1,0.0,10.0,51626,11.950693493315844,-315.7600000000508,-0.0061162979893861,0.492503777166544,0.9958362288702718,-0.1073062259821285,-0.4842031350090822
9,26,2,atr_pct,0.3,0.0,0.015,0.01,200,0,0.0,10.0,50997,11.805088832732112,-317.7479999999504,-0.0062307194540845,0.492460340804361,0.9957091084850082,-0.0989593606150854,-0.5250127090949852
9,26,2,atr_pct,0.3,0.0,0.015,0.01,200,1,0.0,10.0,50997,11.805088832732112,-317.7479999999504,-0.0062307194540845,0.492460340804361,0.9957091084850082,-0.0989593606150854,-0.5250127090949852
9,55,1,atr_pct,1.0,0.0,0.015,0.01,0,0,0.0,10.0,51628,11.951156465209593,-325.01250000005234,-0.0062952758193238,0.4938018129697064,0.9957118671873054,-0.0946137319635929,-0.5245298421754868
9,55,1,atr_pct,1.0,0.0,0.015,0.01,0,1,0.0,10.0,51628,11.951156465209593,-325.01250000005234,-0.0062952758193238,0.4938018129697064,0.9957118671873054,-0.0946137319635929,-0.5245298421754868
21,55,2,atr_pct,0.3,0.0,0.015,0.01,200,0,0.0,10.0,51099,11.828700399313258,-329.36949999996455,-0.00644571322335,0.492984207127341,0.9955591085677252,-0.0939255756647435,-0.509582190059269
21,55,2,atr_pct,0.3,0.0,0.015,0.01,200,1,0.0,10.0,51099,11.828700399313258,-329.36949999996455,-0.00644571322335,0.492984207127341,0.9955591085677252,-0.0939255756647435,-0.509582190059269
21,26,2,atr_pct,0.3,0.0,0.015,0.01,200,0,0.0,10.0,50147,11.608325777889233,-340.4014999999624,-0.0067880730651875,0.4928909007517897,0.995265337311657,-0.1188211611921326,-0.5172156032512379
21,26,2,atr_pct,0.3,0.0,0.015,0.01,200,1,0.0,10.0,50147,11.608325777889233,-340.4014999999624,-0.0067880730651875,0.4928909007517897,0.995265337311657,-0.1188211611921326,-0.5172156032512379
9,55,2,bps,0.0,120.0,0.02,0.015,0,0,0.0,10.0,47488,10.992804645151333,-392.0470000000452,-0.0082557067048527,0.4905028638814016,0.9943115856743486,-0.13492345000003,-0.6132098983295369
9,55,2,bps,0.0,120.0,0.02,0.015,0,1,0.0,10.0,47488,10.992804645151333,-392.0470000000452,-0.0082557067048527,0.4905028638814016,0.9943115856743486,-0.13492345000003,-0.6132098983295369
9,55,2,bps,0.0,120.0,0.02,0.015,200,0,0.0,10.0,47488,10.992804645151333,-392.0470000000452,-0.0082557067048527,0.4905028638814016,0.9943115856743486,-0.13492345000003,-0.6132098983295369
9,55,2,bps,0.0,120.0,0.02,0.015,200,1,0.0,10.0,47488,10.992804645151333,-392.0470000000452,-0.0082557067048527,0.4905028638814016,0.9943115856743486,-0.13492345000003,-0.6132098983295369
9,55,1,atr_pct,0.3,0.0,0.02,0.01,200,0,0.0,10.0,51713,11.970832770693878,-397.4869999999935,-0.0076864038056193,0.4936089571287684,0.994773429021851,-0.1173067033939716,-0.5894441524714569
9,55,1,atr_pct,0.3,0.0,0.02,0.01,200,1,0.0,10.0,51713,11.970832770693878,-397.4869999999935,-0.0076864038056193,0.4936089571287684,0.994773429021851,-0.1173067033939716,-0.5894441524714569
21,55,1,atr_pct,1.0,0.0,0.02,0.015,200,0,0.0,10.0,51582,11.940508111653388,-403.0854999999914,-0.0078144604707066,0.4940870846419293,0.9946774772914972,-0.1199612840614249,-0.6167571845040342
21,55,1,atr_pct,1.0,0.0,0.02,0.015,200,1,0.0,10.0,51582,11.940508111653388,-403.0854999999914,-0.0078144604707066,0.4940870846419293,0.9946774772914972,-0.1199612840614249,-0.6167571845040342
9,55,2,atr_pct,0.3,0.0,0.015,0.015,200,0,0.0,10.0,51546,11.932174617565924,-404.71900000004496,-0.0078516082722237,0.4894075194971481,0.994644888949545,-0.0999457537588826,-0.618434914631618
9,55,2,atr_pct,0.3,0.0,0.015,0.015,200,1,0.0,10.0,51546,11.932174617565924,-404.71900000004496,-0.0078516082722237,0.4894075194971481,0.994644888949545,-0.0999457537588826,-0.618434914631618
21,55,2,atr_pct,0.6,0.0,0.015,0.01,200,0,0.0,10.0,50926,11.78865333050406,-414.6499999999936,-0.0081422063386088,0.4926952833523151,0.9943785518563916,-0.0906292638103735,-0.644621261700352
21,55,2,atr_pct,0.6,0.0,0.015,0.01,200,1,0.0,10.0,50926,11.78865333050406,-414.6499999999936,-0.0081422063386088,0.4926952833523151,0.9943785518563916,-0.0906292638103735,-0.644621261700352
9,55,1,atr_pct,0.6,0.0,0.02,0.01,0,0,0.0,10.0,51749,11.97916626478134,-417.0040000000128,-0.0080582040232663,0.4926858490019131,0.9945261419762856,-0.1272386111233733,-0.6121042784280428
9,55,1,atr_pct,0.6,0.0,0.02,0.01,0,1,0.0,10.0,51749,11.97916626478134,-417.0040000000128,-0.0080582040232663,0.4926858490019131,0.9945261419762856,-0.1272386111233733,-0.6121042784280428
9,55,2,atr_pct,0.3,0.0,0.015,0.01,200,0,0.0,10.0,51260,11.865969636759967,-425.5849999999667,-0.0083024775653524,0.4930940304330862,0.9942991299436972,-0.1012847788293033,-0.6810345017399551
9,55,2,atr_pct,0.3,0.0,0.015,0.01,200,1,0.0,10.0,51260,11.865969636759967,-425.5849999999667,-0.0083024775653524,0.4930940304330862,0.9942991299436972,-0.1012847788293033,-0.6810345017399551
9,55,2,atr_pct,0.3,0.0,0.015,0.01,0,0,0.0,10.0,51419,11.90277590231293,-436.3249999999631,-0.0084856765009036,0.4927555961804002,0.9941940019186248,-0.1179464460413055,-0.689164378506949
9,55,2,atr_pct,0.3,0.0,0.015,0.01,0,1,0.0,10.0,51419,11.90277590231293,-436.3249999999631,-0.0084856765009036,0.4927555961804002,0.9941940019186248,-0.1179464460413055,-0.689164378506949
21,26,1,atr_pct,1.0,0.0,0.02,0.01,0,0,0.0,10.0,23079,5.342464167904473,-440.0260000000208,-0.0190660773863694,0.4931756141947225,0.9856626613115956,-0.0850938648346274,-1.4800173635550031
21,26,1,atr_pct,1.0,0.0,0.02,0.01,0,1,0.0,10.0,23079,5.342464167904473,-440.0260000000208,-0.0190660773863694,0.4931756141947225,0.9856626613115956,-0.0850938648346274,-1.4800173635550031
21,26,1,atr_pct,1.0,0.0,0.02,0.01,200,0,0.0,10.0,23079,5.342464167904473,-440.0260000000208,-0.0190660773863694,0.4931756141947225,0.9856626613115956,-0.0850938648346274,-1.4800173635550031
21,26,1,atr_pct,1.0,0.0,0.02,0.01,200,1,0.0,10.0,23079,5.342464167904473,-440.0260000000208,-0.0190660773863694,0.4931756141947225,0.9856626613115956,-0.0850938648346274,-1.4800173635550031
21,55,2,atr_pct,0.6,0.0,0.02,0.01,0,0,0.0,10.0,51156,11.841895098285072,-447.5669999999831,-0.0087490616936426,0.4919071076706545,0.9939917439992448,-0.0619218862347641,-0.6850208582053414
21,55,2,atr_pct,0.6,0.0,0.02,0.01,0,1,0.0,10.0,51156,11.841895098285072,-447.5669999999831,-0.0087490616936426,0.4919071076706545,0.9939917439992448,-0.0619218862347641,-0.6850208582053414
9,55,1,atr_pct,0.3,0.0,0.02,0.015,200,0,0.0,10.0,51773,11.984721927506316,-453.6949999999405,-0.0087631584030274,0.4947173237015432,0.994058121847878,-0.0956629277211801,-0.6757380790415359
9,55,1,atr_pct,0.3,0.0,0.02,0.015,200,1,0.0,10.0,51773,11.984721927506316,-453.6949999999405,-0.0087631584030274,0.4947173237015432,0.994058121847878,-0.0956629277211801,-0.6757380790415359
9,55,1,atr_pct,0.3,0.0,0.02,0.015,0,0,0.0,10.0,51825,11.996759196743763,-454.7919999999212,-0.0087755330438962,0.4946454413892909,0.99405263505333,-0.0949302120268565,-0.6984594114100537
9,55,1,atr_pct,0.3,0.0,0.02,0.015,0,1,0.0,10.0,51825,11.996759196743763,-454.7919999999212,-0.0087755330438962,0.4946454413892909,0.99405263505333,-0.0949302120268565,-0.6984594114100537
9,55,2,atr_pct,1.0,0.0,0.02,0.01,0,0,0.0,10.0,51256,11.865043692972472,-465.9019999999644,-0.0090897065709373,0.492566723895739,0.9937711281383744,-0.0939360038186029,-0.7206888170798809
9,55,2,atr_pct,1.0,0.0,0.02,0.01,0,1,0.0,10.0,51256,11.865043692972472,-465.9019999999644,-0.0090897065709373,0.492566723895739,0.9937711281383744,-0.0939360038186029,-0.7206888170798809
21,55,1,atr_pct,0.6,0.0,0.02,0.015,0,0,0.0,10.0,51739,11.9768514053126,-467.7624999999404,-0.0090408106070844,0.4941920021647113,0.99385976537002,-0.0938734949425139,-0.7228144217529751
21,55,1,atr_pct,0.6,0.0,0.02,0.015,0,1,0.0,10.0,51739,11.9768514053126,-467.7624999999404,-0.0090408106070844,0.4941920021647113,0.99385976537002,-0.0938734949425139,-0.7228144217529751
21,26,1,atr_pct,1.0,0.0,0.015,0.01,0,0,0.0,10.0,23248,5.381585292926175,-474.3865000000116,-0.020405475739849,0.493805918788713,0.9846057154854712,-0.0871433136283599,-1.6590398697676567
21,26,1,atr_pct,1.0,0.0,0.015,0.01,0,1,0.0,10.0,23248,5.381585292926175,-474.3865000000116,-0.020405475739849,0.493805918788713,0.9846057154854712,-0.0871433136283599,-1.6590398697676567
21,26,1,atr_pct,1.0,0.0,0.015,0.01,200,0,0.0,10.0,23248,5.381585292926175,-474.3865000000116,-0.020405475739849,0.493805918788713,0.9846057154854712,-0.0871433136283599,-1.6590398697676567
21,26,1,atr_pct,1.0,0.0,0.015,0.01,200,1,0.0,10.0,23248,5.381585292926175,-474.3865000000116,-0.020405475739849,0.493805918788713,0.9846057154854712,-0.0871433136283599,-1.6590398697676567
9,55,2,atr_pct,0.6,0.0,0.015,0.01,200,0,0.0,10.0,51141,11.838422809081964,-501.01449999998863,-0.0097967286521575,0.492950861344127,0.9932675162734608,-0.0932507265752669,-0.7685273322108599
9,55,2,atr_pct,0.6,0.0,0.015,0.01,200,1,0.0,10.0,51141,11.838422809081964,-501.01449999998863,-0.0097967286521575,0.492950861344127,0.9932675162734608,-0.0932507265752669,-0.7685273322108599
9,26,2,atr_pct,0.3,0.0,0.015,0.01,0,0,0.0,10.0,51332,11.882636624934891,-505.79499999995926,-0.0098534052832533,0.4924218810878205,0.9932497900514488,-0.0863257610620653,-0.8122485785769561
9,26,2,atr_pct,0.3,0.0,0.015,0.01,0,1,0.0,10.0,51332,11.882636624934891,-505.79499999995926,-0.0098534052832533,0.4924218810878205,0.9932497900514488,-0.0863257610620653,-0.8122485785769561
9,55,1,atr_pct,0.3,0.0,0.015,0.01,200,0,0.0,10.0,51714,11.971064256640751,-510.4499999999973,-0.0098706346443902,0.4945469311985149,0.9932891611268668,-0.1160561127894683,-0.7885282846764032
9,55,1,atr_pct,0.3,0.0,0.015,0.01,200,1,0.0,10.0,51714,11.971064256640751,-510.4499999999973,-0.0098706346443902,0.4945469311985149,0.9932891611268668,-0.1160561127894683,-0.7885282846764032
9,26,2,atr_pct,1.0,0.0,0.015,0.015,0,0,0.0,10.0,51402,11.898840641216072,-511.6880000000407,-0.0099546321154826,0.4910703863662892,0.9931927294570256,-0.1140708393420605,-0.8066181547994229
9,26,2,atr_pct,1.0,0.0,0.015,0.015,0,1,0.0,10.0,51402,11.898840641216072,-511.6880000000407,-0.0099546321154826,0.4910703863662892,0.9931927294570256,-0.1140708393420605,-0.8066181547994229
9,55,2,atr_pct,0.3,0.0,0.015,0.015,0,0,0.0,10.0,51596,11.943748914909625,-530.5580000000543,-0.0102829289092188,0.4891852081556709,0.9929989650949268,-0.1122691631662097,-0.8067854353439345
9,55,2,atr_pct,0.3,0.0,0.015,0.015,0,1,0.0,10.0,51596,11.943748914909625,-530.5580000000543,-0.0102829289092188,0.4891852081556709,0.9929989650949268,-0.1122691631662097,-0.8067854353439345
21,55,2,bps,0.0,50.0,0.02,0.015,200,0,0.0,10.0,50274,11.637724493142228,-538.2305000000201,-0.0107059414409042,0.4893980984206548,0.9926630961652252,-0.1160960366370265,-0.8580081615762961
21,55,2,bps,0.0,50.0,0.02,0.015,200,1,0.0,10.0,50274,11.637724493142228,-538.2305000000201,-0.0107059414409042,0.4893980984206548,0.9926630961652252,-0.1160960366370265,-0.8580081615762961
21,55,1,atr_pct,0.3,0.0,0.02,0.015,200,0,0.0,10.0,51731,11.97499951773761,-551.9434999999856,-0.0106694921807037,0.4938624809108658,0.9927570016699252,-0.1225321247314265,-0.8378659720832967
21,55,1,atr_pct,0.3,0.0,0.02,0.015,200,1,0.0,10.0,51731,11.97499951773761,-551.9434999999856,-0.0106694921807037,0.4938624809108658,0.9927570016699252,-0.1225321247314265,-0.8378659720832967
21,55,2,atr_pct,0.3,0.0,0.015,0.01,0,0,0.0,10.0,51363,11.889812689287988,-552.5989999999586,-0.0107586978953713,0.4921636197262621,0.9926313999710676,-0.1056735858019787,-0.8391868563790936
21,55,2,atr_pct,0.3,0.0,0.015,0.01,0,1,0.0,10.0,51363,11.889812689287988,-552.5989999999586,-0.0107586978953713,0.4921636197262621,0.9926313999710676,-0.1056735858019787,-0.8391868563790936
21,55,2,bps,0.0,50.0,0.02,0.015,0,0,0.0,10.0,50285,11.64027083855784,-558.4305000000203,-0.0111053097345136,0.4893904742965099,0.9923944988944804,-0.1163235401114684,-0.8930862328581066
21,55,2,bps,0.0,50.0,0.02,0.015,0,1,0.0,10.0,50285,11.64027083855784,-558.4305000000203,-0.0111053097345136,0.4893904742965099,0.9923944988944804,-0.1163235401114684,-0.8930862328581066
9,55,1,atr_pct,0.6,0.0,0.015,0.01,0,0,0.0,10.0,51753,11.980092208568838,-576.0740000000128,-0.0111312194462159,0.4935172840221823,0.9924426246861516,-0.1343214258072818,-0.8698561840401641
9,55,1,atr_pct,0.6,0.0,0.015,0.01,0,1,0.0,10.0,51753,11.980092208568838,-576.0740000000128,-0.0111312194462159,0.4935172840221823,0.9924426246861516,-0.1343214258072818,-0.8698561840401641
9,55,2,atr_pct,0.6,0.0,0.02,0.01,0,0,0.0,10.0,51362,11.889581203341113,-577.1129999999731,-0.0112361862855802,0.4926988824422725,0.9923228676639996,-0.1095812462834043,-0.832802871597557
9,55,2,atr_pct,0.6,0.0,0.02,0.01,0,1,0.0,10.0,51362,11.889581203341113,-577.1129999999731,-0.0112361862855802,0.4926988824422725,0.9923228676639996,-0.1095812462834043,-0.832802871597557
21,55,2,atr_pct,0.6,0.0,0.015,0.01,0,0,0.0,10.0,51123,11.834256062038232,-577.2630000000162,-0.011291649551083,0.4917747393541067,0.9922405097724426,-0.100106905976985,-0.9052753695100502
21,55,2,atr_pct,0.6,0.0,0.015,0.01,0,1,0.0,10.0,51123,11.834256062038232,-577.2630000000162,-0.011291649551083,0.4917747393541067,0.9922405097724426,-0.100106905976985,-0.9052753695100502
9,55,1,atr_pct,0.6,0.0,0.02,0.015,0,0,0.0,10.0,51808,11.992823935646904,-581.2434999999348,-0.0112191842958603,0.4937075355157505,0.9924014843057528,-0.0966203167438863,-0.8791698240142861
9,55,1,atr_pct,0.6,0.0,0.02,0.015,0,1,0.0,10.0,51808,11.992823935646904,-581.2434999999348,-0.0112191842958603,0.4937075355157505,0.9924014843057528,-0.0966203167438863,-0.8791698240142861
21,55,1,atr_pct,0.3,0.0,0.015,0.01,200,0,0.0,10.0,51588,11.941897027334631,-582.5775000000331,-0.0112928878809031,0.4946693029386679,0.9923072469034676,-0.1367035509065738,-0.8659196764495953
21,55,1,atr_pct,0.3,0.0,0.015,0.01,200,1,0.0,10.0,51588,11.941897027334631,-582.5775000000331,-0.0112928878809031,0.4946693029386679,0.9923072469034676,-0.1367035509065738,-0.8659196764495953
21,55,2,atr_pct,0.3,0.0,0.02,0.015,0,0,0.0,10.0,51613,11.94768417600648,-596.6374999999982,-0.0115598298878189,0.488752833588437,0.9921377336109112,-0.095392374892806,-0.91541622100292
21,55,2,atr_pct,0.3,0.0,0.02,0.015,0,1,0.0,10.0,51613,11.94768417600648,-596.6374999999982,-0.0115598298878189,0.488752833588437,0.9921377336109112,-0.095392374892806,-0.91541622100292
21,55,1,atr_pct,0.3,0.0,0.015,0.015,0,0,0.0,10.0,51805,11.992129477806284,-605.358999999973,-0.0116853392529673,0.4960332014284335,0.9920854474991552,-0.0950150636575919,-0.962300669272042
21,55,1,atr_pct,0.3,0.0,0.015,0.015,0,1,0.0,10.0,51805,11.992129477806284,-605.358999999973,-0.0116853392529673,0.4960332014284335,0.9920854474991552,-0.0950150636575919,-0.962300669272042
